PROJECT ID,PROJECT NAME,PROJECT STATUS,PRODUCT LINE,REGION,COUNTRY,LENDING INSTRUMENT,LENDING INSTRUMENT TYPE,ENV. CATEGORY,IMP AGENCY,SECTOR 1,APPROVAL DATE,CLOSING DATE,commitment_total,disbursement_total,d1,pct_dis1,total_pct_dis1,d2,pct_dis2,total_pct_dis2,d3,pct_dis3,total_pct_dis3,d4,pct_dis4,total_pct_dis4,d5,pct_dis5,total_pct_dis5,d6,pct_dis6,total_pct_dis6,d7,pct_dis7,total_pct_dis7,full_duration,ad1,d1_duration,d1_pct_duration,ad2,d2_duration,d2_pct_duration,ad3,d3_duration,d3_pct_duration,ad4,d4_duration,d4_pct_duration,ad5,d5_duration,d5_pct_duration,ad6,d6_duration,d6_pct_duration,ad7,d7_duration,d7_pct_duration
P040139,Investment Recovery Project,Closed,IBRD/IDA,EUROPE AND CENTRAL ASIA,Croatia,Financial Intermediary Loan,INVESTMENT,B,PARTICIPATING COMMERCIAL BANKS (4),General industry and trade sector,18-Nov-97,31-Dec-02,30000000,20806851.94,8644360.95,0.4154574164,0.4154574164,6729593.94,0.3234316253,0.7388890417,3636810.02,0.1747890565,0.9136780982,1796087.03,0.0863219018,1,0,0,1,0,0,1,0,0,1,61,18-Nov-97,0,0,18-Nov-97,0,0,18-Nov-97,0,0,18-Nov-97,0,0,,,,,,,,,
P075941,AFCC2/RI-Regional Rusumo Falls Hydroelectric Project,Active,IBRD/IDA,AFRICA,Africa,Specific Investment Loan,INVESTMENT,A,,Hydropower,6-Aug-13,31-Dec-20,339900000,13908372.45,5308821.05,0.3816996611,0.3816996611,2967380.01,0.2133520669,0.595051728,4247563.07,0.3053961263,0.9004478543,1384608.32,0.0995521457,1,0,0,1,0,0,1,0,0,1,88,6-Aug-13,0,0,6-Aug-13,0,0,6-Aug-13,0,0,6-Aug-13,0,0,,,,,,,,,
P083751,West and Central Africa Air Transport Safety & Security Project,Closed,IBRD/IDA,AFRICA,Africa,Adaptable Program Loan,INVESTMENT,B,ECOWAS,Aviation,27-Apr-06,30-Jun-14,33570000,35634167.52,6912833.45,0.1939945264,0.1939945264,5700982.36,0.1599864051,0.3539809314,15492401.2,0.4347625405,0.788743472,7527950.51,0.211256528,1,0,0,1,0,0,1,0,0,1,98,27-Apr-06,0,0,27-Apr-06,0,0,27-Apr-06,0,0,27-Apr-06,0,0,,,,,,,,,
P093826,Senegal River Basin Multi-purpose Water Resources Development Project,Closed,IBRD/IDA,AFRICA,Africa,Adaptable Program Loan,INVESTMENT,A,ORGANISATION POUR LA MISE EN OEUVRE DU FLEUVE SENEGAL (OMVS),"General water, sanitation and flood protection sector",8-Jun-06,31-Mar-13,110000000,104989300.76,25573195.88,0.2435790666,0.2435790666,32742676.19,0.3118667898,0.5554458564,30063808.31,0.2863511624,0.8417970187,16609620.38,0.1582029813,1,0,0,1,0,0,1,0,0,1,81,8-Jun-06,0,0,8-Jun-06,0,0,8-Jun-06,0,0,8-Jun-06,0,0,,,,,,,,,
P094183,AFCC2/RI Agricultural Productivity Program for Southern Africa (APPSA),Active,IBRD/IDA,AFRICA,Africa,Specific Investment Loan,INVESTMENT,B,CCARDESA AND NATIONAL GOVERNMENTS/AGENCIES,Agricultural extension and research,14-Mar-13,31-Jan-20,90000000,20239767.33,5650791.81,0.2791925281,0.2791925281,4969108.49,0.245512135,0.5247046632,9017649,0.4455411395,0.9702458027,602218.03,0.0297541973,1,0,0,1,0,0,1,0,0,1,82,14-Mar-13,0,0,14-Mar-13,0,0,14-Mar-13,0,0,14-Mar-13,0,0,,,,,,,,,
P094539,OECS-Catastrophe Insurance,Closed,IBRD/IDA,LATIN AMERICA AND CARIBBEAN,OECS Countries,Specific Investment Loan,INVESTMENT,C,MINISTRIES OF FINANCE OF THE OECS MEMBER COUNTRIES (6),Non-compulsory pensions and insurance,8-Mar-07,31-Dec-10,14200000,14179351.98,4304351.99,0.3035647889,0.3035647889,4587499.99,0.3235338256,0.6270986144,4587500,0.3235338263,0.9506324407,700000,0.0493675593,1,0,0,1,0,0,1,0,0,1,45,8-Mar-07,0,0,8-Mar-07,0,0,8-Mar-07,0,0,8-Mar-07,0,0,,,,,,,,,
P114963,Caribbean Regional Communications Infrastructure Program,Active,IBRD/IDA,LATIN AMERICA AND CARIBBEAN,Caribbean,Adaptable Program Loan,INVESTMENT,B,GRENADA OPM/MOICT; ST.LUCIA MOFEAND; ST.VINCENT OPM/MOICT,Telecommunications,22-May-12,1-Feb-17,25000000,7368371.51,1548084,0.2100985269,0.2100985269,2407037,0.3266715036,0.5367700305,1048833.79,0.1423426857,0.6791127162,2364416.72,0.3208872838,1,0,0,1,0,0,1,0,0,1,57,22-May-12,0,0,22-May-12,0,0,22-May-12,0,0,22-May-12,0,0,,,,,,,,,
P116542,AFR:Central African Backbone - APL1B,Closed,IBRD/IDA,AFRICA,Africa,Adaptable Program Loan,INVESTMENT,B,RELEVANT MINISTRIES IN CHARGED OF TELECOMMUNICATION & IT,Telecommunications,30-Jun-11,17-Dec-12,50000000,0,0,Err:520,Err:520,0,Err:520,Err:520,0,Err:520,Err:520,0,Err:520,Err:520,0,#DIV/0!,#DIV/0!,0,Err:520,Err:520,0,Err:520,Err:520,18,30-Jun-11,0,0,30-Jun-11,0,0,30-Jun-11,0,0,30-Jun-11,0,0,,,,,,,,,
P120788,Central Asia Hydrometeorology Modernization Project,Active,IBRD/IDA,EUROPE AND CENTRAL ASIA,Central Asia,Specific Investment Loan,INVESTMENT,C,TO BE DETERMINED,Flood protection,26-May-11,31-Aug-16,20700000,7069898.87,1831113,0.2590013003,0.2590013003,2958815.44,0.4185088775,0.6775101777,452692.74,0.0640310064,0.7415411842,1827277.69,0.2584588158,1,0,0,1,0,0,1,0,0,1,63,26-May-11,0,0,26-May-11,0,0,26-May-11,0,0,26-May-11,0,0,,,,,,,,,
P131323,Senegal River Basin Multi-Purpose Water Resources Development Project 2,Active,IBRD/IDA,AFRICA,Western Africa,Adaptable Program Loan,INVESTMENT,A,ORGANISATION POUR LA MISE EN VALEUR DU FLEUVE SENEGAL (OMVS),"General water, sanitation and flood protection sector",5-Dec-13,30-Jun-21,212500000,2829004.67,739425.41,0.2613729902,0.2613729902,747588.79,0.2642585917,0.5256315819,939416.96,0.3320662458,0.8576978277,402573.51,0.1423021723,1,0,0,1,0,0,1,0,0,1,90,5-Dec-13,0,0,5-Dec-13,0,0,5-Dec-13,0,0,5-Dec-13,0,0,,,,,,,,,
P147489,AFCC2/RI- Great Lakes Emergency Sexual and Gender Based Violence & Women's Health Project,Active,IBRD/IDA,AFRICA,Eastern Africa,Investment Project Financing,INVESTMENT,B,,Health,26-Jun-14,30-Jun-18,106960000,8790133.78,499999.99,0.0568819545,0.0568819545,500000,0.0568819557,0.1137639102,247828.99,0.0281939952,0.1419579054,7542304.8,0.8580420946,1,0,0,1,0,0,1,0,0,1,48,26-Jun-14,0,0,26-Jun-14,0,0,26-Jun-14,0,0,26-Jun-14,0,0,,,,,,,,,
P129408,AFCC2/RI-Regional Pastoral Livelihoods Resilience Project,Active,IBRD/IDA,AFRICA,Eastern Africa,Investment Project Financing,INVESTMENT,B,,Animal production,18-Mar-14,31-Dec-19,122000000,11110151.21,0,0,0,3145151.2,0.2830880643,0.2830880643,7500000.01,0.6750583199,0.9581463842,465000,0.0418536158,1,0,0,1,0,0,1,0,0,1,69,18-Mar-14,0,0,18-Mar-14,0,0,21-Oct-14,7,0.1014492754,18-Mar-14,0,0,,,,,,,,,
P040557,Economic Reform Support Operation (02),Closed,IBRD/IDA,AFRICA,Ghana,Sector Adjustment Loan,DEVELOPMENT POLICY LENDING,C,MINISTRY OF FINANCE AND ECONOMIC DEVELOPMENT,General public administration sector,27-May-99,30-Jun-03,178200000,178846552.35,1668105.35,0.0093270199,0.0093270199,1126017,0.006295995,0.0156230149,47886140,0.2677498636,0.2833728785,128166290,0.7166271215,1,0,0,1,0,0,1,0,0,1,49,27-May-99,0,0,30-Jun-00,13,0.2653061224,7-Sep-00,16,0.3265306122,27-May-99,0,0,,,,,,,,,
P001648,Fiscal Restructuring and Deregulation Program,Closed,IBRD/IDA,AFRICA,Malawi,Structural Adjustment Loan,DEVELOPMENT POLICY LENDING,U,MINISTRY OF FINANCE,Central government administration,30-Apr-96,15-Mar-01,102000000,109335324.84,4178436,0.0382167063,0.0382167063,3273984,0.0299444302,0.0681611365,2371432,0.0216895318,0.0898506682,99511472.84,0.9101493318,1,0,0,1,0,0,1,0,0,1,59,30-Apr-96,0,0,14-Nov-96,7,0.1186440678,15-Dec-97,20,0.3389830508,30-Apr-96,0,0,,,,,,,,,
P092019,Kecamatan Development Project 3B,Closed,IBRD/IDA,EAST ASIA AND PACIFIC,Indonesia,Specific Investment Loan,INVESTMENT,B,MINISTRY OF HOME AFFAIRS,Sub-national government administration,24-Mar-05,31-Dec-09,160000000,288349135.31,0,0,0,80000000,0.2774414423,0.2774414423,131478635.5,0.4559702784,0.7334117207,76870499.81,0.2665882793,1,0,0,1,0,0,1,0,0,1,57,24-Mar-05,0,0,6-Jul-09,52,0.9122807018,26-Apr-07,25,0.4385964912,24-Mar-05,0,0,,,,,,,,,
P069501,Economic and Public Sector Reform Credit Project,Closed,IBRD/IDA,AFRICA,Kenya,Structural Adjustment Loan,DEVELOPMENT POLICY LENDING,U,MINISTRY OF FINANCE,Central government administration,1-Aug-00,30-Apr-04,150000000,110056299,3176500,0.0288625006,0.0288625006,1689948,0.0153553047,0.0442178053,587808,0.0053409755,0.0495587808,104602043,0.9504412192,1,0,0,1,0,0,1,0,0,1,44,24-Jan-01,5,0.1136363636,24-Oct-01,14,0.3181818182,5-Jun-03,34,0.7727272727,1-Aug-00,0,0,,,,,,,,,
P090673,Rural Investment & Services Project (APL #2),Closed,IBRD/IDA,EUROPE AND CENTRAL ASIA,Moldova,Adaptable Program Loan,INVESTMENT,F,MINISTRY OF AGRICULTURE AND MINISTRY OF FINANCE,General finance sector,28-Mar-06,30-Jun-13,15000000,31966700.38,5654744.6,0.1768948479,0.1768948479,7920812.03,0.2477832224,0.4246780703,10470331.64,0.3275387048,0.7522167751,7920812.11,0.2477832249,1,0,0,1,0,0,1,0,0,1,87,13-May-08,26,0.2988505747,28-Mar-06,0,0,14-May-09,38,0.4367816092,28-Mar-06,0,0,,,,,,,,,
P087140,Project for Agriculture Commercialization and Trade (PACT),Active,IBRD/IDA,SOUTH ASIA,Nepal,Specific Investment Loan,INVESTMENT,B,MINISTRY OF AGRICULTURE AND COOPERATIVES,"Agro-industry, marketing, and trade",4-Jun-09,30-Jun-18,20000000,23620916.42,9648925.69,0.4084907426,0.4084907426,0,0,0.4084907426,13971990.73,0.5915092574,1,0,0,1,0,0,1,0,0,1,0,0,1,108,4-Jun-09,0,0,15-Nov-12,41,0.3796296296,15-Nov-12,41,0.3796296296,4-Jun-09,0,0,,,,,,,,,
P001177,Transport Sector Adjustment Investment Credit Project,Closed,IBRD/IDA,AFRICA,Cote d'Ivoire,Sector Adjustment Loan,DEVELOPMENT POLICY LENDING,B,MIN. DES INFRSTRUCTURESECONOMIQUES,Central government administration,23-Jun-98,31-Aug-11,180000000,229099756.19,26929535.99,0.1175450225,0.1175450225,21232356,0.09267734,0.2102223625,11382458.3,0.0496834152,0.2599057776,169555405.9,0.7400942224,1,0,0,1,0,0,1,0,0,1,158,15-Dec-98,6,0.0379746835,21-Mar-00,21,0.1329113924,10-Jan-02,43,0.2721518987,23-Jun-98,0,0,,,,,,,,,
P075566,Lesotho Integrated Transport Project,Closed,IBRD/IDA,AFRICA,Lesotho,Specific Investment Loan,INVESTMENT,B,MINISTRY OF PUBLIC WORKS AND TRANSPORT,Rural and Inter-Urban Roads and Highways,19-Oct-06,30-Jun-15,23500000,39368882.5,12612539.83,0.3203682459,0.3203682459,8512803.47,0.2162317782,0.5366000241,6586236.33,0.167295486,0.7038955101,11657302.87,0.2961044899,1,0,0,1,0,0,1,0,0,1,104,19-Oct-06,0,0,16-Sep-10,47,0.4519230769,16-Sep-10,47,0.4519230769,19-Oct-06,0,0,,,,,,,,,
P084148,"Irrigation, Rural Livelihoods and Agricultural Development Project",Closed,IBRD/IDA,AFRICA,Malawi,Specific Investment Loan,INVESTMENT,B,,"General agriculture, fishing and forestry sector",29-Nov-05,30-Jun-15,40000000,106536402.31,25391576.98,0.2383370982,0.2383370982,13114044.82,0.1230944967,0.3614315949,25204200.92,0.2365782998,0.5980098946,42826579.59,0.4019901054,1,0,0,1,0,0,1,0,0,1,115,17-Jul-12,80,0.6956521739,20-Sep-10,58,0.5043478261,17-Jul-12,80,0.6956521739,29-Nov-05,0,0,,,,,,,,,
P112688,AFCC2/RI-East Africa Agricultural Productivity Program,Active,IBRD/IDA,AFRICA,Africa,Adaptable Program Loan,INVESTMENT,B,"KENYA, UGANDA, TANZANIA, ETHIOPIA, ASARECA",Agricultural extension and research,11-Jun-09,31-Dec-15,90000000,119685654.57,30075527.55,0.2512876556,0.2512876556,29975197.43,0.2504493754,0.501737031,30790000,0.2572572303,0.7589942613,28844929.59,0.2410057387,1,0,0,1,0,0,1,0,0,1,78,11-Jun-09,0,0,11-Jun-09,0,0,11-Jun-09,0,0,12-Nov-09,5,0.0641025641,,,,,,,,,
P039856,Structural Adjustment Credit (02) Project,Closed,IBRD/IDA,AFRICA,Cameroon,Sector Adjustment Loan,DEVELOPMENT POLICY LENDING,C,MIN OF FINANCE,Central government administration,8-Feb-96,21-Jan-99,150000000,210458147.81,139787542.6,0.6642058958,0.6642058958,29560619.34,0.140458422,0.8046643178,17410356,0.0827259775,0.8873902953,23699629.87,0.1126097047,1,0,0,1,0,0,1,0,0,1,35,8-Feb-96,0,0,2-Apr-96,2,0.0571428571,15-Dec-97,22,0.6285714286,14-Nov-96,9,0.2571428571,,,,,,,,,
P099296,NP Irrigation & Water Resources Management Project,Active,IBRD/IDA,SOUTH ASIA,Nepal,Specific Investment Loan,INVESTMENT,B,DEPARTMENT OF IRRIGATION,Irrigation and drainage,6-Dec-07,30-Jun-18,50000000,72328513.96,8873663.68,0.1226855523,0.1226855523,44601046.28,0.6166454119,0.7393309641,6091358.66,0.0842179429,0.823548907,12762445.34,0.176451093,1,0,0,1,0,0,1,0,0,1,126,23-Dec-13,72,0.5714285714,6-Dec-07,0,0,23-Dec-13,72,0.5714285714,29-Sep-08,9,0.0714285714,,,,,,,,,
P101392,Emergency Energy Assistance,Closed,IBRD/IDA,EUROPE AND CENTRAL ASIA,Kyrgyz Republic,Emergency Recovery Loan,INVESTMENT,B,POWER PLANTS CORPORATION,Energy efficiency in Heat and Power,25-Nov-08,31-Mar-12,11000000,14649956.21,5439667.3,0.371309458,0.371309458,2011647.97,0.1373142651,0.508623723,5179678.55,0.3535627326,0.8621864556,2018962.39,0.1378135444,1,0,0,1,0,0,1,0,0,1,40,25-Nov-08,0,0,19-Nov-09,12,0.3,25-Nov-08,0,0,19-Nov-09,12,0.3,,,,,,,,,
P001334,Structural Adjustment Credit Project,Closed,IBRD/IDA,AFRICA,Kenya,Structural Adjustment Loan,DEVELOPMENT POLICY LENDING,U,MIN OF FINANCE,Central government administration,18-Jun-96,30-Jun-98,90000000,79833616,35305480,0.4422382671,0.4422382671,44528136,0.5577617329,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,24,18-Jun-96,0,0,18-Jun-96,0,0,14-Nov-96,5,0.2083333333,15-Dec-97,18,0.75,,,,,,,,,
P113002,Social Safety NetsProject,Closed,IBRD/IDA,SOUTH ASIA,Nepal,Emergency Recovery Loan,INVESTMENT,B,GOVERNMENT OF NEPAL,Other social services,29-Sep-08,30-Sep-14,16700000,54163052.04,1068448.53,0.01972652,0.01972652,16962470.89,0.3131742073,0.3329007274,12082132.62,0.2230696418,0.5559703692,24050000,0.4440296308,1,0,0,1,0,0,1,0,0,1,72,29-Sep-08,0,0,26-May-10,20,0.2777777778,29-Sep-08,0,0,26-May-10,20,0.2777777778,,,,,,,,,
P103022,Ethiopia Protection of Basic Services Program Phase II Project,Closed,IBRD/IDA,AFRICA,Ethiopia,Specific Investment Loan,INVESTMENT,B,MINISTRY OF FINANCE AND ECONOMIC DEVELOPMENT,General education sector,14-May-09,7-Jan-13,540000000,981354655.3,175005939.7,0.1783309823,0.1783309823,235191089.4,0.2396596257,0.4179906081,317655461.2,0.3236907875,0.7416813956,253502165,0.2583186044,1,0,0,1,0,0,1,0,0,1,44,22-Feb-11,21,0.4772727273,14-May-09,0,0,14-May-09,0,0,22-Feb-11,21,0.4772727273,,,,,,,,,
P039016,Fiscal Sustainability Credit,Closed,IBRD/IDA,AFRICA,Zambia,Structural Adjustment Loan,DEVELOPMENT POLICY LENDING,U,,Compulsory pension and unemployment insurance,27-Jun-00,30-Jun-02,140000000,177242543.4,137652957,0.7766360963,0.7766360963,2087520,0.0117777592,0.7884138555,30660450,0.1729858386,0.9613996941,6841616.4,0.0386003059,1,0,0,1,0,0,1,0,0,1,24,27-Jun-00,0,0,20-Nov-00,5,0.2083333333,22-Dec-00,6,0.25,23-Apr-02,22,0.9166666667,,,,,,,,,
P115767,Nepal-India Electricity Transmission and Trade Project,Active,IBRD/IDA,SOUTH ASIA,South Asia,Specific Investment Loan,INVESTMENT,B,NEPAL ELECTRICITY AUTHORITY (NEA),Transmission and Distribution of Electricity,21-Jun-11,31-Dec-16,99000000,52602930.39,29989193.51,0.5701049977,0.5701049977,19666302.61,0.3738632518,0.9439682495,2447434.27,0.0465265766,0.9904948261,500000,0.0095051739,1,0,0,1,0,0,1,0,0,1,66,21-Jun-11,0,0,24-Jun-13,24,0.3636363636,21-Jun-11,0,0,24-Jun-13,24,0.3636363636,,,,,,,,,
P089968,DJ-FLOOD EMERGENCY REHABILITATION,Closed,IBRD/IDA,MIDDLE EAST AND NORTH AFRICA,Djibouti,Emergency Recovery Loan,INVESTMENT,B,"MINISTRY OF ECONOMY, FINANCE & PLANNING (ADETIP)",Roads and highways,2-Sep-04,31-Mar-09,6460000,8759117.48,3358836.56,0.3834674632,0.3834674632,3239153.82,0.3698036734,0.7532711366,2161127.1,0.2467288634,1,0,0,1,0,0,1,0,0,1,0,0,1,54,2-Sep-04,0,0,2-Sep-04,0,0,22-Feb-07,29,0.537037037,12-Oct-06,25,0.462962963,,,,,,,,,
P094488,Highway 2,Closed,IBRD/IDA,EUROPE AND CENTRAL ASIA,Azerbaijan,Specific Investment Loan,INVESTMENT,A,ROAD TRANSPORT SERVICE DEPARTMENT,Rural and Inter-Urban Roads and Highways,17-Jan-06,30-Jun-15,200000000,668853176.2,200000000,0.2990192872,0.2990192872,113000000,0.1689458973,0.4679651845,63630642,0.0951339461,0.5630991306,292222534.2,0.4369008694,1,0,0,1,0,0,1,0,0,1,113,17-Jan-06,0,0,24-Jun-09,41,0.3628318584,24-Jun-09,41,0.3628318584,29-Apr-08,27,0.2389380531,,,,,,,,,
P006173,Capitalization Program Adjustment Credit,Closed,IBRD/IDA,LATIN AMERICA AND CARIBBEAN,Bolivia,Sector Adjustment Loan,DEVELOPMENT POLICY LENDING,B,MINOF CAPITALIZATION,Central government administration,6-Jul-95,27-Feb-99,50000000,63063901.42,47700825.24,0.7563887448,0.7563887448,7247443.18,0.1149222141,0.8713109589,5209800,0.0826114446,0.9539224036,2905833,0.0460775964,1,0,0,1,0,0,1,0,0,1,43,6-Jul-95,0,0,12-Dec-95,5,0.1162790698,14-Nov-96,16,0.3720930233,15-Dec-97,29,0.6744186047,,,,,,,,,
P123447,Rural Roads Infrastructure Improvement Project,Active,IBRD/IDA,LATIN AMERICA AND CARIBBEAN,Nicaragua,Specific Investment Loan,INVESTMENT,B,MINISTRY OF TRANSPORT AND INFRASTRUCTURE,Rural and Inter-Urban Roads and Highways,13-Dec-11,30-Nov-17,35000000,46403640.54,5944413.48,0.1281023086,0.1281023086,2653231.44,0.0571772259,0.1852795345,27794260.78,0.598967246,0.7842467806,10011734.84,0.2157532194,1,0,0,1,0,0,1,0,0,1,71,13-Dec-11,0,0,25-Jun-14,30,0.4225352113,13-Dec-11,0,0,25-Jun-14,30,0.4225352113,,,,,,,,,
P112578,Private Sector Renewable Energy and Energy Efficiency Project,Active,IBRD/IDA,EUROPE AND CENTRAL ASIA,Turkey,Specific Investment Loan,INVESTMENT,F,TSKB AND TKB,Other Renewable Energy,28-May-09,31-Dec-16,500000000,785542071.9,151829975.3,0.1932805138,0.1932805138,361677815.5,0.4604181347,0.6536986486,149771441.6,0.1906599875,0.8443586361,122262839.5,0.1556413639,1,0,0,1,0,0,1,0,0,1,91,28-May-09,0,0,28-May-09,0,0,22-Nov-11,30,0.3296703297,22-Nov-11,30,0.3296703297,,,,,,,,,
P000967,Private Sector Adjustment Credit,Closed,IBRD/IDA,AFRICA,Ghana,Structural Adjustment Loan,DEVELOPMENT POLICY LENDING,U,MFED,Central government administration,9-May-95,8-Apr-99,70000000,77364242.39,67163976.42,0.8681527065,0.8681527065,4626399.1,0.059800225,0.9279529315,3234053.87,0.0418029541,0.9697558856,2339813,0.0302441144,1,0,0,1,0,0,1,0,0,1,47,9-May-95,0,0,12-Dec-95,7,0.1489361702,14-Nov-96,18,0.3829787234,15-Dec-97,31,0.6595744681,,,,,,,,,
P095977,Road Sector Development Project,Active,IBRD/IDA,SOUTH ASIA,Nepal,Specific Investment Loan,INVESTMENT,B,DEPARTMENT OF ROADS,Rural and Inter-Urban Roads and Highways,6-Dec-07,30-Jun-16,42600000,98458199.27,40950006.53,0.4159126089,0.4159126089,42787736.9,0.434577691,0.8504903,8279054.25,0.0840869964,0.9345772964,6441401.59,0.0654227036,1,0,0,1,0,0,1,0,0,1,102,23-Nov-10,35,0.3431372549,6-Dec-07,0,0,2-Jun-11,42,0.4117647059,2-Jun-11,42,0.4117647059,,,,,,,,,
P113441,Nepal: School Sector Reform Program,Active,IBRD/IDA,SOUTH ASIA,Nepal,Specific Investment Loan,INVESTMENT,B,"DEPARTMENT OF EDUCATION, MINISTRY OF EDUCATION AND SPORTS",Primary education,22-Sep-09,15-Jul-16,130000000,199367961.21,45523879,0.2283409968,0.2283409968,58656417.91,0.2942118561,0.5225528529,69854290.71,0.3503787183,0.8729315712,25333373.59,0.1270684288,1,0,0,1,0,0,1,0,0,1,82,15-May-13,44,0.5365853659,22-Sep-09,0,0,22-Sep-09,0,0,15-May-13,44,0.5365853659,,,,,,,,,
P043195,Rijeka Gateway Project,Closed,IBRD/IDA,EUROPE AND CENTRAL ASIA,Croatia,Specific Investment Loan,INVESTMENT,A,"PRA, HC, HAC",Rural and Inter-Urban Roads and Highways,8-Jul-03,30-Sep-12,156500000,188002981.34,55100000,0.2930804587,0.2930804587,96817437.59,0.5149782035,0.8080586622,10990950.39,0.058461575,0.8665202372,25094593.36,0.1334797628,1,0,0,1,0,0,1,0,0,1,110,8-Jul-03,0,0,8-Jul-03,0,0,8-Jul-03,0,0,30-May-07,46,0.4181818182,,,,,,,,,
P096336,Second National Water Development Project,Closed,IBRD/IDA,AFRICA,Malawi,Specific Investment Loan,INVESTMENT,B,MINISTRY OF WATER AND IRRIGATION DEVELOPMENT,Water supply,24-May-07,31-Oct-15,50000000,164439794.6,23953073.05,0.1456646982,0.1456646982,22562193.98,0.1372064106,0.2828711088,27999224.17,0.170270367,0.4531414758,89925303.4,0.5468585242,1,0,0,1,0,0,1,0,0,1,101,2-Jun-11,49,0.4851485149,24-May-07,0,0,24-May-07,0,0,2-Jun-11,49,0.4851485149,,,,,,,,,
P110446,Malawi Third Social Action Fund (MASAF 3) APL II (LDF Mechanism),Closed,IBRD/IDA,AFRICA,Malawi,Adaptable Program Loan,INVESTMENT,B,MINISTRY OF FINANCE (MASAF UNIT),Other social services,20-Jun-08,30-Jun-14,50000000,107900325.29,47314776.66,0.4385044858,0.4385044858,11209058.77,0.1038834567,0.5423879425,24227731.22,0.224538074,0.7669260165,25148758.64,0.2330739835,1,0,0,1,0,0,1,0,0,1,72,20-Jun-08,0,0,30-Jun-10,24,0.3333333333,17-Jul-12,49,0.6805555556,17-Jul-12,49,0.6805555556,,,,,,,,,
P083377,Small Towns Infrastructure & Capacity Building Project,Closed,IBRD/IDA,EUROPE AND CENTRAL ASIA,Kyrgyz Republic,Specific Investment Loan,INVESTMENT,B,COMMUNITY DEVELOPMENT AND INVESTMENT AGENCY,"General water, sanitation and flood protection sector",14-Dec-04,30-Sep-11,15000000,19994906.12,12582762.24,0.6292983905,0.6292983905,3177451.68,0.1589130582,0.7882114487,1911941.96,0.0956214522,0.8838329009,2322750.24,0.1161670991,1,0,0,1,0,0,1,0,0,1,81,14-Dec-04,0,0,14-Dec-04,0,0,2-Apr-09,52,0.6419753086,2-Apr-09,52,0.6419753086,,,,,,,,,
P053578,Social Investment Program Project,Closed,IBRD/IDA,SOUTH ASIA,Bangladesh,Specific Investment Loan,INVESTMENT,B,SOCIAL DEVELOPMENT FOUNDATION,Other social services,18-Mar-03,30-Jun-11,18240000,55419006,19201110.62,0.3464715809,0.3464715809,7041475.43,0.1270588547,0.4735304356,8546842.67,0.1542222296,0.6277526652,20629577.28,0.3722473348,1,0,0,1,0,0,1,0,0,1,99,18-Mar-03,0,0,24-May-07,50,0.5050505051,1-Jul-08,64,0.6464646465,10-Jan-08,58,0.5858585859,,,,,,,,,
P061558,WATER SECTOR PROJECT,Closed,IBRD/IDA,AFRICA,Niger,Specific Investment Loan,INVESTMENT,B,MINISTRY OF WATER RESOURCES,Water supply,3-May-01,31-Jul-10,48000000,60284139.25,12776858.53,0.2119439489,0.2119439489,36983281.9,0.6134827893,0.8254267383,10523998.82,0.1745732617,1,0,0,1,0,0,1,0,0,1,0,0,1,110,3-May-01,0,0,3-May-01,0,0,18-Jul-06,62,0.5636363636,18-Jul-06,62,0.5636363636,,,,,,,,,
P055166,Community Development Project,Closed,IBRD/IDA,AFRICA,Madagascar,Specific Investment Loan,INVESTMENT,F,FONDS D'INTERVENTION POUR LE DEVELOPPEMENT (FID),General public administration sector,19-Apr-01,31-Dec-08,110000000,188839722.33,52026543.96,0.275506357,0.275506357,67505585.45,0.3574755598,0.6329819168,50437710.92,0.267092698,0.9000746148,18869882,0.0999253852,1,0,0,1,0,0,1,0,0,1,92,20-Jul-04,39,0.4239130435,19-Apr-01,0,0,19-Apr-01,0,0,3-Aug-06,64,0.6956521739,,,,,,,,,
P094225,Social Investment Fund III,Closed,IBRD/IDA,EUROPE AND CENTRAL ASIA,Armenia,Specific Investment Loan,INVESTMENT,B,MINISTRY OF FINANCE AND ECONOMY,"General water, sanitation and flood protection sector",26-Oct-06,31-Mar-15,25000000,51884078.11,7000000,0.1349161487,0.1349161487,26111563.22,0.5032673639,0.6381835127,7988525.16,0.1539687213,0.7921522339,10783989.73,0.2078477661,1,0,0,1,0,0,1,0,0,1,101,25-Feb-10,40,0.396039604,26-Oct-06,0,0,24-Feb-09,28,0.2772277228,14-Feb-12,64,0.6336633663,,,,,,,,,
P078936,AF: Emergency Irrigation Rehabilitation Project,Closed,IBRD/IDA,SOUTH ASIA,Afghanistan,Specific Investment Loan,INVESTMENT,C,MINISTRY OF IRRIGATION,Irrigation and drainage,23-Dec-03,31-Dec-11,40000000,115883510.34,38055326.68,0.3283929402,0.3283929402,25088771.57,0.2164999274,0.5448928675,25762332.5,0.222312324,0.7672051916,26977079.59,0.2327948084,1,0,0,1,0,0,1,0,0,1,96,23-Dec-03,0,0,10-Apr-07,40,0.4166666667,12-Jun-08,54,0.5625,28-May-09,65,0.6770833333,,,,,,,,,
